item_code,item_description,supplier_name,code
LAF AAS92-055-30,Stud Acoustic 92mm 0.55BMT 3000                   ,PLASTAMASTA,16010
LAF AAS92-055-36,Stud Acoustic 92mm 0.55BMT 3600                   ,PLASTAMASTA,16010
LAF AAS92-055-3780,Stud Acoustic 92mm 0.55 BMT 3780 CUSTOM           ,PLASTAMASTA,16010
LAF AAS92-055-42,Stud Acoustic 92mm 0.55BMT 4200                   ,PLASTAMASTA,16010
LAF AAS92-055-48,Stud Acoustic 92mm 0.55BMT 4800                   ,PLASTAMASTA,16010
LAF AAS92-055-60,Stud Acoustic 92mm 0.55BMT 6000                   ,PLASTAMASTA,16010
LAF AB-200,200mm Booster Automatic Box                       ,PLASTAMASTA,67040
LAF AB-250,250mm Booster Automatic Box                       ,PLASTAMASTA,67040
LAF ABA100-115-30,Back Angle 100mm 0.70BMT 3000                     ,PLASTAMASTA,16010
LAF ABA25-070-30,Back Angle 25mm 0.70BMT 3000                      ,PLASTAMASTA,16010
LAF ABA25-070-36,Back Angle 25mm 0.70BMT 3600                      ,PLASTAMASTA,16010
LAF ABA28-030-24,Back Angle 28mm 0.30BMT 2400mm                    ,PLASTAMASTA,16010
LAF ABA35-070-30,Back Angle 35mm 0.70BMT 3000                      ,PLASTAMASTA,16010
LAF ABA35-070-36,Back Angle 35mm 0.70BMT 3600                      ,PLASTAMASTA,16010
LAF ABA40-030-18,Back Angle 40mm 0.30BMT 1800                      ,PLASTAMASTA,16040
LAF ABA40-070-30,Back Angle 40mm 0.70BMT 3000                      ,PLASTAMASTA,16010
LAF ABA40-070-36,Back Angle 40mm 0.70BMT 3600                      ,PLASTAMASTA,16010
LAF ABA50-070-30,Back Angle 50mm 0.70BMT 3000                      ,PLASTAMASTA,16010
LAF ABA50-070-36,Back Angle 50mm 0.70BMT 3600                      ,PLASTAMASTA,16010
LAF ABA50-115-30,Back Angle 50mm 1.15BMT 3000                      ,PLASTAMASTA,16010
LAF ABA75-115-30,Back Angle 75mm 1.15BMT 3000                      ,PLASTAMASTA,16010
LAF AC LONG GRIP,Clip Grip Clip Long (bag 50)                      ,PLASTAMASTA,16030
LAF AC RESGRIP,ACGRIP-RESKnauf Clip GripClip Acoustic Short Bag50,PLASTAMASTA,16030
LAF AC.ENCAS,Clip Encasment (50/bag)                           ,PLASTAMASTA,16030
LAF AC001,Clip Acoustic Furring Channel Mount (50/bag)      ,PLASTAMASTA,16030
LAF AC001-DCS,Clip Concrete to Stud Wall Mount                  ,PLASTAMASTA,16030
LAF AC001M6,Clip Furring Channel Res Threaded (50/bag)        ,PLASTAMASTA,16030
LAF AC126,Clip Staggered Stud                               ,PLASTAMASTA,16030
LAF AC21-3600,Suspension Rod 3600mm                             ,PLASTAMASTA,16030
LAF AC21-4000,Suspension Rod 4000mmm                            ,PLASTAMASTA,16030
LAF AC21-6000,Suspension Rod 6000mmm                            ,PLASTAMASTA,16030
LAF AC24,TCR Direct Fix Clip                               ,PLASTAMASTA,16030
LAF AC26-180,Clip Furring Channel Direct Fix 180 (50/bag)      ,PLASTAMASTA,16030
LAF AC26-80,Clip Furring Channel Direct Fix 80 (50/bag)       ,PLASTAMASTA,16030
LAF AC37-7H,Clip FC Anchor Clip 7.5mm Hole (50/bag)           ,PLASTAMASTA,16030
LAF AC37-9H,Clip FC Anchor Clip 9mm Hole (50/bag)             ,PLASTAMASTA,16040
LAF AC37-M6,Clip FC Anchor Clip M6 Thread (50/bag)            ,PLASTAMASTA,16030
LAF AC38,Clip Furring Channel Joiner (50/bag)              ,PLASTAMASTA,16030
LAF AC39,Clip FC to TCR - Clik Clak (50/bag)               ,PLASTAMASTA,16030
LAF AC409,Clip Main Runner Suspension Hook (50/bag)         ,PLASTAMASTA,16030
LAF AC47-74,Suspension Rod Bracket MP (50/bag)                ,PLASTAMASTA,16030
LAF AC47-74-9,Seismic Clip for Rod w/ 9mm Hole to Suit Nut & B  ,PLASTAMASTA,16010
LAF AC47-749,Clip Suspension Rod Bracket 9mm Hole(50/bag)      ,PLASTAMASTA,13030
LAF AC52,Spring Adjust C26 Furring (50/bag)                ,PLASTAMASTA,16030
LAF AC54,Adj Suspension Rod Joiner (50/bag)                ,PLASTAMASTA,16030
LAF AC60 ,Adj Suspension Clip AC21 to TCR(50/bag)           ,PLASTAMASTA,16030
LAF AC60DF,Adj Sus Clip TCR Direct (50/bag)                  ,PLASTAMASTA,16030
LAF AC60LDF,Adj SusClip TCR Direct (50/bag)                   ,PLASTAMASTA,16030
LAF AC61S,Side Mount Spring AC21 to TCR (50/bag)            ,PLASTAMASTA,16030
LAF AC66,TCR5/38 Fix to Timber or Steel (50/bag)           ,PLASTAMASTA,16030
LAF AC74,Suspension Rod Bracket Flat (50/bag)              ,PLASTAMASTA,16030
LAF AC79S,F/Channel to TCR Swivel Clip (bag 50)             ,PLASTAMASTA,16030
LAF AC79SRES,Acoustic FC to TCR Swivel (50/bag)                ,PLASTAMASTA,16030
LAF AC88,Wall Angle Bracket (50/bag)                       ,PLASTAMASTA,16030
LAF ACBET.FIX,Pls USE LAF ACGRIP                                ,PLASTAMASTA,16030
LAF ACBET.FIXLONG,PLS USE LAF AC LONG ACGRIP                        ,PLASTAMASTA,16030
LAF ACBET.FIXRES,Betta Fix Clip Resilient                          ,PLASTAMASTA,16030
LAF ACDB26-150,Clip Domestic Batten Direct Fix 150 (50/bag)      ,PLASTAMASTA,16030
LAF ACDB26-80,Clip Domestic Batten Direct Fix 80 (50/bag)       ,PLASTAMASTA,16030
LAF ACDB37,Clip Domestic Batten Anchor (50/bag)              ,PLASTAMASTA,16030
LAF ACDB38,Clip Domestic Batten Joiner (50/bag)              ,PLASTAMASTA,16030
LAF ACDB39,Clip Domestic Batten To TCR (50/bag)              ,PLASTAMASTA,16030
LAF ACFCAM,Clip Furring Channel Adj Mount (50/bag)           ,PLASTAMASTA,16030
LAF ACFCRESAM,Clip Acoustic FC Adj Mount (50/bag)               ,PLASTAMASTA,16030
LAF ACFCSAM,Clip Furring Channel Screw Adj Mount              ,PLASTAMASTA,16030
LAF ACGRIP,GripClip Short (50/bag)                           ,PLASTAMASTA,16030
LAF ACGRIP-LONG9,Clip GripClip Long 9mm Hole (50/bag)              ,PLASTAMASTA,16030
LAF ACGRIP-RES,GripClip Acoustic Short (50/bag)                  ,PLASTAMASTA,16030
LAF ACMB,Saddle Bracket Bag of 50                          ,PLASTAMASTA,16010
LAF ACTCR-100,Clip Direct Fix TCR Adj 100mm (50/bag)            ,PLASTAMASTA,16030
LAF ACTCR-200,Clip Direct Fix TCR Adj 200mm (50/bag)            ,PLASTAMASTA,16030
LAF ACTCR-300,Clip Direct Fix TCR Adj 300mm (50/bag)            ,PLASTAMASTA,16030
LAF ACTCR/M6-100,Clip Direct Fix TCR M6 Adj 100mm                  ,PLASTAMASTA,16030
LAF ACTCRRES-100,Clip Dir Fix Adj TCR 100mm Isolation (50/bag)     ,PLASTAMASTA,16030
LAF ACTCRRES-200,Clip Dir Fix Adj TCR 200mm Isolation (50/bag)     ,PLASTAMASTA,16030
LAF ACTCRRES-300,Clip Dir Fix Adj TCR 300mm Isolation (50/bag)     ,PLASTAMASTA,16030
LAF ACTCRRESM6-100,Clip Dir Fix Adj TCR 100mm Iso M6                 ,PLASTAMASTA,16030
LAF ACTCRRESM6-200,Clip Dir Fix Adj TCR 200mm Iso M6                 ,PLASTAMASTA,16030
LAF ACTCRRESM6-300,Clip Dir Fix Adj TCR 300mm Iso M6                 ,PLASTAMASTA,16030
LAF ACTP120,Ceil 6x120mm Through Bolt ZP (50/bx)              ,PLASTAMASTA,16030
LAF ACTP150,Clip 6x150mm Through Bolt ZP (100/bx)             ,PLASTAMASTA,16030
LAF ACTP180,Clip 6x180mm Through Bolt ZP (100/bx)             ,PLASTAMASTA,16030
LAF ACTP60,6x60mm Suspension Rod Anchor (100/bx)             ,PLASTAMASTA,16030
LAF ACTP80,80mm Tap In Anchor (100/box)                      ,PLASTAMASTA,16030
LAF ACTRN-M6,Threaded Rod Nut M6 (100/box)                     ,PLASTAMASTA,16030
LAF ACTROE-0300MM,Threaded Rod One End 300mm                        ,PLASTAMASTA,16030
LAF ACTROE-0600MM,Threaded Rod One End 600mm                        ,PLASTAMASTA,16030
LAF ACTROE-0900MM,Threaded Rod One End 900mm                        ,PLASTAMASTA,16030
LAF ACTROE-1200MM,Threaded Rod One End 1200mm                       ,PLASTAMASTA,16030
LAF ACTROE-1800MM,Threaded Rod One End 1800mm                       ,PLASTAMASTA,16030
LAF ACTROE-2400MM,Threaded Rod One End 2400mm                       ,PLASTAMASTA,16030
LAF ACTROE-3000MM,Threaded Rod One End 3000mm                       ,PLASTAMASTA,16030
LAF ACTROE-3600MM,Threaded Rod One End 3600mm                       ,PLASTAMASTA,16030
LAF ACW26-180,Clip Wide Faced Furring Channel Direct Fix 180    ,PLASTAMASTA,16030
LAF ACW26-80,Clip Wide Faced Furring Channel Direct Fix 80     ,PLASTAMASTA,16010
LAF ACW37-7H,Wide FC Anchor Clip 7.5mm Hole                    ,PLASTAMASTA,16030
LAF ACW37-9H,Wide FC Anchor Clip 7.5mm Hole                    ,PLASTAMASTA,16010
LAF ACW39,Furring Channel to Top Cross Rail (Clik Clak)     ,PLASTAMASTA,16030
LAF ADHT150-075-30,Deflection Head Track 150mm 0.75BMT 3000          ,PLASTAMASTA,16010
LAF ADHT150-115-30,Track Deflect HD 150mm 1.15BMT 3000               ,PLASTAMASTA,16010
LAF ADHT51-055-30,Track Deflect HD 51mm 0.55BMT 3000                ,PLASTAMASTA,16010
LAF ADHT51-070-30,Track Deflect HD 51mm 0.70BMT 3000                ,PLASTAMASTA,16010
LAF ADHT64-055-30,Track Deflect HD 64mm 0.55BMT 3000                ,PLASTAMASTA,16010
LAF ADHT64-070-30,Track Deflect HD 64mm 0.70BMT 3000                ,PLASTAMASTA,16010
LAF ADHT64-115-30,Track Deflect HD 64mm 1.15BMT 3000                ,PLASTAMASTA,16010
LAF ADHT76-055-30,Track Deflect HD 76mm 0.55BMT 3000                ,PLASTAMASTA,16010
LAF ADHT76-070-30,Track Deflect HD 76mm 0.70BMT 3000                ,PLASTAMASTA,16010
LAF ADHT76-115-30,Track Deflect HD 76mm 1.15BMT 3000                ,PLASTAMASTA,16010
LAF ADHT92-055-30,Track Deflect HD 92mm 0.55BMT 3000                ,PLASTAMASTA,16010
LAF ADHT92-070-30,Track Deflect HD 92mm 0.70BMT 3000                ,PLASTAMASTA,16010
LAF ADHT92-115-30,Track Deflect HD 92mm 1.15BMT 3000                ,PLASTAMASTA,16010
LAF AFC18-24,Furring Channel 18mm 2400mm                       ,PLASTAMASTA,16010
LAF AFC18-27,Furring Channel 18mm 2700mm                       ,PLASTAMASTA,16010
LAF AFC18-30,Furring Channel 18mm 3000mm                       ,PLASTAMASTA,16010
LAF AFC18-36,Furring Channel 18mm  3600mm                      ,PLASTAMASTA,16010
LAF AFC18-42,Furring Channel 18mm 4200mm                       ,PLASTAMASTA,16010
LAF AFC18-48,Furring Channel 18mm 4800mm                       ,PLASTAMASTA,16010
LAF AFC18-60,Furring Channel 18mm 6000mm                       ,PLASTAMASTA,16010
LAF AFC28-24,Furring Channel 28mm 2400mm                       ,PLASTAMASTA,16010
LAF AFC28-27,Furring Channel 28mm 2700mm                       ,PLASTAMASTA,16010
LAF AFC28-2767,Furring Channel 28mm 2767mm *CUSTOM*              ,PLASTAMASTA,16010
LAF AFC28-2790,Furring Channel 28mm 2790mm *CUSTOM*              ,PLASTAMASTA,16010
LAF AFC28-28,Furring Channel 28mm 2800mm *CUSTOM*              ,PLASTAMASTA,16010
LAF AFC28-30,Furring Channel 28mm 3000mm                       ,PLASTAMASTA,16010
LAF AFC28-36,Furring Channel 28mm 3600mm                       ,PLASTAMASTA,16010
LAF AFC28-3850,Furring Channell 28mm 3850mm *CUSTOM*             ,PLASTAMASTA,16010
LAF AFC28-42,Furring Channel 28mm 4200mm                       ,PLASTAMASTA,16010
LAF AFC28-48,Furring Channel 28mm 4800mm                       ,PLASTAMASTA,16010
LAF AFC28-60,Furring Channel 28mm 6000mm                       ,PLASTAMASTA,16010
LAF AFC60/28-36,Wide Faced Furring Channel 60/28 3600             ,PLASTAMASTA,16010
LAF AFC60/28-48,Wide Faced Furring Channel 60/28 4800             ,PLASTAMASTA,16010
LAF AFC60/28-60,Wide Faced Furring Channel 60/28 6000             ,PLASTAMASTA,16010
LAF AFCBBB-0300,Back Blocking Batten 300mm                        ,PLASTAMASTA,16010
LAF AFCCB22-61,Cyclonic Batten 22mm 6100mm                       ,PLASTAMASTA,16010
LAF AFCCB35-48,Ceiling Batten 35mm 0.42BMT 4800                  ,PLASTAMASTA,16010
LAF AFCCB35-60,Ceiling Batten 35mm 0.42BMT 6000                  ,PLASTAMASTA,16010
LAF AFCDB-48,Domestic Batten 16mm 4800                         ,PLASTAMASTA,16010
LAF AFCDB-60,Domestic Batten 16mm 6000                         ,PLASTAMASTA,16010
LAF AFSBS-1190,Facade System Backing 1190                        ,PLASTAMASTA,16010
LAF AFSBS-2390,Facade System Backing 2390                        ,PLASTAMASTA,16010
LAF AFSBS-2990,Facade System Backing 2990                        ,PLASTAMASTA,16010
LAF AFSGALFLASH,Facade System Large Flashing                      ,PLASTAMASTA,16070
LAF AFSGALFLASHBLAC,Flash 71mm x 0.42Bmt x 25m                        ,PLASTAMASTA,16010
LAF AFSGALFLASHSML,Facade System Small Flashing                      ,PLASTAMASTA,16070
LAF AFSTAPE,Facade System EPDM Foam Tape                      ,PLASTAMASTA,10070
LAF AFSTH120-115-60,Facade Sys 120mm 1.15BMT 6000                     ,PLASTAMASTA,16010
LAF AFSTH120-115-72,Facade Sys 120mm 1.15BMT 7200                     ,PLASTAMASTA,16010
LAF AH-38,38mm Internal Angle Head                          ,PLASTAMASTA,67040
LAF AH45FE,450x450 Feathered Edge                            ,PLASTAMASTA,34010
LAF AHF1020,A/Hatch Flanged 200x200mm                         ,PLASTAMASTA,34010
LAF AHF1030,A/Hatch Flanged 300x300mm                         ,PLASTAMASTA,34010
LAF AHF1045,A/Hatch Flanged 450x450mm                         ,PLASTAMASTA,34010
LAF AHF1053,A/Hatch Flanged 530x530mm                         ,PLASTAMASTA,34010
LAF AHF1060,A/Hatch Flanged 600x600mm                         ,PLASTAMASTA,34010
LAF AHS1020,A/Hatch SetBead 200x200mm                         ,PLASTAMASTA,34010
LAF AHS1030,A/Hatch SetBead 300x300mm                         ,PLASTAMASTA,34010
LAF AHS1045,A/Hatch SetBead 450x450mm                         ,PLASTAMASTA,34010
LAF AHS1053,A/Hatch SetBead 530x530mm                         ,PLASTAMASTA,34010
LAF AHS1060,A/Hatch SetBead 600x600mm                         ,PLASTAMASTA,34010
LAF AJ9211542,Jamb 92mmx76mmx1.15bmt 4200                       ,PLASTAMASTA,16010
LAF AJCB,Universal L Bracket                               ,PLASTAMASTA,16010
LAF ALSWA1GW,HD Long Leg Alum. Wall Angle 35x25x3600           ,PLASTAMASTA,16040
LAF AM-232300,Flexisand Blocks                                  ,PLASTAMASTA,67010
LAF AM10230,50x50 Plastic Angle 3000                          ,PLASTAMASTA,16050
LAF AM1224,12x12x1.5 Angle White 2400                        ,PLASTAMASTA,16050
LAF AM224,19x19x2.5 Angle White 2400                        ,PLASTAMASTA,16050
LAF AM324,25x25x2.5 Angle White 2400                        ,PLASTAMASTA,16050
LAF AM330  90',25x25x2.5 Angle White 3000                        ,PLASTAMASTA,16050
LAF AM3WH3600,PVC Flat Corner Angle                             ,PLASTAMASTA,16050
LAF ANT150-300-3670,Track Nogging 150mm 300Ctr                        ,PLASTAMASTA,16010
LAF ANT150-400-3670,Track Nogging 150mm 400Ctr                        ,PLASTAMASTA,16010
LAF ANT150-450-3670,Track Nogging 150mm 450Ctr                        ,PLASTAMASTA,16010
LAF ANT150-600-3670,Track Nogging 150mm 600Ctr                        ,PLASTAMASTA,16010
LAF ANT64-300-3670,Track Nogging 64mm 300ctr                         ,PLASTAMASTA,16010
LAF ANT64-400-3670,Track Nogging 64mm 400Ctr                         ,PLASTAMASTA,16010
LAF ANT64-450-3670,Track Nogging 64mm 450Ctr                         ,PLASTAMASTA,16010
LAF ANT64-600-3670,Track Nogging 64mm 600Ctr                         ,PLASTAMASTA,16010
LAF ANT76-300-3670,Track Nogging 76mm 300Ctr                         ,PLASTAMASTA,16010
LAF ANT76-400-3670,Track Nogging 76mm 400Ctr                         ,PLASTAMASTA,16010
LAF ANT76-450-3670,Track Nogging 76mm 450Ctr                         ,PLASTAMASTA,16010
LAF ANT76-600-3670,Track Nogging 76mm 600Ctr                         ,PLASTAMASTA,16010
LAF ANT92-300-3670,Track Nogging 92mm 300Ctr                         ,PLASTAMASTA,16010
LAF ANT92-400-3670,Track Nogging 92mm 400Ctr                         ,PLASTAMASTA,16010
LAF ANT92-450-3670,Track Nogging 92mm 450Ctr                         ,PLASTAMASTA,16010
LAF ANT92-600-3670,Track Nogging 92mm 600Ctr                         ,PLASTAMASTA,16010
LAF AP135EX24,Ext Angle 135 Deg 2400mm                          ,PLASTAMASTA,16010
LAF AP135EX27,Ext Angle 135 deg 2700mm                          ,PLASTAMASTA,16040
LAF AP135EX30,Ext Angle 135 Deg 3000mm                          ,PLASTAMASTA,16010
LAF AP135EX36,Ext Angle 135 Deg 3600mm                          ,PLASTAMASTA,16010
LAF AP135INT24,Int Angle 135 Deg 2400mm                          ,PLASTAMASTA,16010
LAF AP135INT27,Int Angle 135 Deg 2700mm                          ,PLASTAMASTA,16010
LAF AP135INT30,Int Angle 135 Deg 3000mm                          ,PLASTAMASTA,16010
LAF AP135INT36,Int Angle 135 Deg 3600mm                          ,PLASTAMASTA,16010
LAF AP300FF,300x300 Flange Finish Access Panel                ,PLASTAMASTA,34010
LAF AP450FF,450x450 Flange Finish Access Panel                ,PLASTAMASTA,34010
LAF AP45FE,450x450 Feather Edge Access Panel                 ,PLASTAMASTA,34010
LAF AP90EX24,Ext Angle 90Deg 2400mm                            ,PLASTAMASTA,16010
LAF AP90EX2550,Ext Angle 90 deg 2550mm                           ,PLASTAMASTA,16040
LAF AP90EX26,USE AP90EX2550                                    ,PLASTAMASTA,16040
LAF AP90EX27,Ext Angle 90Deg 2700mm 20/bx                      ,PLASTAMASTA,16030
LAF AP90EX30,Ext Angle 90Deg 3000mm 20/bx                      ,PLASTAMASTA,16030
LAF AP90EX36,Ext Angle 90Deg 3600mm 20/bx                      ,PLASTAMASTA,16030
LAF AP90INT24,Int Angle 90Deg 2400mm                            ,PLASTAMASTA,16010
LAF AP90INT27,Int Angle 90Deg 2700mm                            ,PLASTAMASTA,16010
LAF AP90INT30,Int Angle 90Deg 3000mm                            ,PLASTAMASTA,16010
LAF AP90INT36,Int Angle 90Deg 3600mm                            ,PLASTAMASTA,16010
LAF APAWB24,Archway Bead 2400mm                               ,PLASTAMASTA,16050
LAF APAWB30,Archway Bead 3000mm                               ,PLASTAMASTA,16050
LAF APCB0630,Casing Bead 6mm 3000mm                            ,PLASTAMASTA,16050
LAF APCB1024,Casing Bead 10mm 2400mm                           ,PLASTAMASTA,16050
LAF APCB1027,Casing Bead 10mm 2700mm                           ,PLASTAMASTA,16050
LAF APCB1030,Casing Bead 10mm 3000mm                           ,PLASTAMASTA,16050
LAF APCB1036,Casing Bead 10mm 3600mm                           ,PLASTAMASTA,16050
LAF APCB1324,Casing Bead 13mm 2400mm                           ,PLASTAMASTA,16050
LAF APCB1327,Casing Bead 13mm 2700mm                           ,PLASTAMASTA,16050
LAF APCB1330,Casing Bead 13mm 3000mm                           ,PLASTAMASTA,16050
LAF APCB1336,Casing Bead 13mm 3600mm                           ,PLASTAMASTA,16050
LAF APCB1630,Casing Bead 16mm 3000mm                           ,PLASTAMASTA,16050
LAF APLRA10030,Long Leg Reveal Angle 100mm 3000                  ,PLASTAMASTA,16010
LAF APLRA10036,Long Leg Reveal Angle 100mm 3600                  ,PLASTAMASTA,16010
LAF APLRA11030,Long Leg Reveal Angle 110mm 3000                  ,PLASTAMASTA,16010
LAF APLRA11036,Long Leg Reveal Angle 110mm 3600                  ,PLASTAMASTA,16010
LAF APLRA12030,Long Leg Reveal Angle 120mm 3000                  ,PLASTAMASTA,16010
LAF APLRA12036,Long Leg Reveal Angle 120mm 3600                  ,PLASTAMASTA,16010
LAF APLRA13530,Long Leg Reveal Angle 135mm 3000                  ,PLASTAMASTA,16010
LAF APLRA13536,Long Leg Reveal Angle 135mm 3600                  ,PLASTAMASTA,16010
LAF APLRA15030,Long Leg Reveal Angle 150mm 3000                  ,PLASTAMASTA,16010
LAF APLRA15036,Long Leg Reveal Angle 150mm 3600                  ,PLASTAMASTA,16010
LAF APLRA2030,Long Leg Reveal Angle 20mm 3000                   ,PLASTAMASTA,16010
LAF APLRA2036,Long Leg Reveal Angle 20mm 3600                   ,PLASTAMASTA,16010
LAF APLRA2530,Long Leg Reveal Angle 25mm 3000                   ,PLASTAMASTA,16010
LAF APLRA2536,Long Leg Reveal Angle 25mm 3600                   ,PLASTAMASTA,16010
LAF APLRA3030,Long Leg Reveal Angle 30mm 3000                   ,PLASTAMASTA,16010
LAF APLRA3036,Long Leg Reveal Angle 30mm 3600                   ,PLASTAMASTA,16010
LAF APLRA3530,Long Leg Reveal Angle 35mm 3000                   ,PLASTAMASTA,16010
LAF APLRA3536,Long Leg Reveal Angle 35mm 3600                   ,PLASTAMASTA,16010
LAF APLRA4030,Long Leg Reveal Angle 40mm 3000                   ,PLASTAMASTA,16010
LAF APLRA4036,Long Leg Reveal Angle 40mm 3600                   ,PLASTAMASTA,16010
LAF APLRA4530,Long Leg Reveal Angle 45mm 3000                   ,PLASTAMASTA,16010
LAF APLRA4536,Long Leg Reveal Angle 45mm 3600                   ,PLASTAMASTA,16010
LAF APLRA5030,Long Leg Reveal Angle 50mm 3000                   ,PLASTAMASTA,16010
LAF APLRA5036,Long Leg Reveal Angle 50mm 3600                   ,PLASTAMASTA,16010
LAF APLRA6030,Long Leg Reveal Angle 60mm 3000                   ,PLASTAMASTA,16010
LAF APLRA6036,Long Leg Reveal Angle 60mm 3600                   ,PLASTAMASTA,16010
LAF APLRA6530,Long Leg Reveal Angle 65mm 3000                   ,PLASTAMASTA,16010
LAF APLRA6536,Long Leg Reveal Angle 65mm 3600                   ,PLASTAMASTA,16010
LAF APLRA7530,Long Leg Reveal Angle 75mm 3000                   ,PLASTAMASTA,16010
LAF APLRA7536,Long Leg Reveal Angle 75mm 3600                   ,PLASTAMASTA,16010
LAF APLRA8030,Long Leg Reveal Angle 80mm 3000                   ,PLASTAMASTA,16010
LAF APLRA8036,Long Leg Reveal Angle 80mm 3600                   ,PLASTAMASTA,16010
LAF APLRA9030,Long Leg Reveal Angle 90mm 3000                   ,PLASTAMASTA,16010
